TransactionID,CustomerID,TransactionDate,Product,Quantity,UnitPrice,TotalAmount,Country
3077,129,2024-12-22,Toys,4,30.71,122.82,UK
2585,102,2024-12-22,Home & Garden,1,58.87,58.87,Canada
616,20,2024-12-22,Beauty,4,23.97,95.9,USA
306,10,2024-12-22,Clothing,4,65.77,263.09,USA
1096,33,2024-12-22,Health,4,76.42,305.67,UK
3044,126,2024-12-22,Clothing,3,8.37,25.1,USA
1946,67,2024-12-22,Electronics,5,17.46,87.31,USA
3576,181,2024-12-22,Sports,5,4.34,21.72,UK
1645,49,2024-12-22,Health,3,84.5,253.51,Canada
976,30,2024-12-22,Home & Garden,2,145.6,291.21,USA
1918,65,2024-12-22,Automotive,2,75.06,150.13,USA
942,29,2024-12-22,Toys,1,28.07,28.07,UK
1219,36,2024-12-22,Toys,2,100.37,200.73,UK
2280,86,2024-12-22,Health,4,15.89,63.54,Canada
3205,141,2024-12-22,Sports,5,4.54,22.7,UK
2939,120,2024-12-22,Books,4,5.7,22.81,USA
1650,49,2024-12-22,Toys,5,37.36,186.81,USA
3616,185,2024-12-22,Books,4,15.28,61.12,Germany
2875,116,2024-12-22,Electronics,3,29.28,87.83,USA
3196,140,2024-12-22,Toys,4,27.93,111.74,USA
4010,221,2024-12-22,Food & Beverage,3,29.27,87.82,France
1526,45,2024-12-22,Automotive,1,159.99,159.99,UK
2621,103,2024-12-22,Electronics,5,20.18,100.88,USA
3950,215,2024-12-22,Beauty,4,29.67,118.69,UK
2306,87,2024-12-22,Clothing,1,110.0,110.0,UK
771,25,2024-12-22,Automotive,1,137.04,137.04,USA
1494,44,2024-12-22,Health,4,66.15,264.61,USA
3768,199,2024-12-22,Health,3,6.49,19.47,USA
1166,35,2024-12-22,Automotive,3,107.74,323.23,UK
32,1,2024-12-22,Beauty,1,125.79,125.79,UK
3947,215,2024-12-22,Health,4,28.5,114.01,USA
2634,104,2024-12-22,Automotive,1,181.6,181.6,USA
1499,44,2024-12-22,Health,3,7.77,23.31,Germany
1389,42,2024-12-22,Automotive,2,26.83,53.67,Germany
1655,49,2024-12-22,Beauty,4,5.38,21.53,USA
971,30,2024-12-22,Food & Beverage,1,153.95,153.95,UK
1557,46,2024-12-22,Toys,1,241.21,241.21,USA
1426,43,2024-12-23,Automotive,1,26.16,26.16,France
1421,43,2024-12-23,Sports,3,24.92,74.77,USA
1405,42,2024-12-23,Food & Beverage,1,80.27,80.27,UK
372,13,2024-12-23,Food & Beverage,2,111.3,222.6,USA
519,18,2024-12-23,Clothing,2,125.88,251.76,UK
1449,43,2024-12-23,Clothing,1,259.12,259.12,USA
1622,48,2024-12-23,Home & Garden,1,43.21,43.21,Canada
1624,48,2024-12-23,Clothing,1,75.63,75.63,USA
1626,48,2024-12-23,Automotive,4,47.62,190.46,USA
3676,191,2024-12-23,Clothing,2,58.4,116.8,UK
1598,47,2024-12-23,Food & Beverage,4,18.97,75.88,UK
1654,49,2024-12-23,Automotive,4,5.77,23.06,UK
1665,50,2024-12-23,Health,5,27.95,139.77,Canada
256,9,2024-12-23,Health,4,13.57,54.3,USA
3683,192,2024-12-23,Clothing,2,10.3,20.61,Germany
1681,50,2024-12-23,Automotive,1,162.76,162.76,Canada
269,9,2024-12-23,Health,5,24.62,123.1,Canada
1686,50,2024-12-23,Home & Garden,4,75.7,302.8,USA
1690,50,2024-12-23,Clothing,4,40.58,162.32,USA
1692,50,2024-12-23,Health,3,22.4,67.19,Canada
19,1,2024-12-23,Health,4,76.67,306.69,USA
1710,51,2024-12-23,Toys,5,4.39,21.94,USA
1519,45,2024-12-23,Automotive,1,148.06,148.06,USA
4013,221,2024-12-23,Clothing,5,9.92,49.59,UK
4012,221,2024-12-23,Toys,2,18.68,37.36,USA
1498,44,2024-12-23,Clothing,1,257.17,257.17,USA
329,11,2024-12-23,Food & Beverage,1,97.47,97.47,UK
1838,60,2024-12-23,Home & Garden,5,28.16,140.82,UK
353,11,2024-12-23,Clothing,5,10.84,54.19,Canada
355,11,2024-12-23,Electronics,1,119.39,119.39,USA
359,12,2024-12-23,Automotive,2,69.5,139.0,UK
3498,172,2024-12-23,Toys,2,20.36,40.71,Canada
311,11,2024-12-23,Food & Beverage,2,121.09,242.17,UK
1613,47,2024-12-23,Clothing,4,39.36,157.45,USA
1395,42,2024-12-23,Home & Garden,4,31.81,127.23,UK
101,3,2024-12-23,Automotive,2,138.76,277.52,USA
2414,92,2024-12-23,Beauty,3,37.46,112.37,USA
3121,133,2024-12-23,Automotive,2,20.58,41.17,UK
2396,92,2024-12-23,Books,1,196.14,196.14,UK
1132,34,2024-12-23,Health,2,75.6,151.19,USA
564,19,2024-12-23,Home & Garden,3,74.18,222.55,UK
1157,35,2024-12-23,Beauty,5,44.45,222.27,UK
2606,103,2024-12-23,Health,1,51.49,51.49,Canada
2350,89,2024-12-23,Home & Garden,4,21.79,87.14,UK
981,30,2024-12-23,Sports,5,44.87,224.37,UK
3177,138,2024-12-23,Clothing,2,35.56,71.11,USA
1164,35,2024-12-23,Books,2,62.45,124.9,USA
2318,88,2024-12-23,Health,2,97.38,194.75,USA
2628,104,2024-12-23,Beauty,4,22.14,88.56,UK
2887,117,2024-12-23,Clothing,2,54.25,108.51,UK
1173,35,2024-12-23,Electronics,5,25.48,127.42,UK
984,30,2024-12-23,Health,2,107.56,215.12,Canada
2604,103,2024-12-23,Automotive,4,30.25,121.0,USA
2447,94,2024-12-23,Electronics,5,36.86,184.29,Canada
3040,125,2024-12-23,Electronics,2,60.11,120.23,France
2559,100,2024-12-23,Sports,2,10.79,21.59,USA
678,22,2024-12-23,Books,5,56.35,281.76,USA
122,4,2024-12-23,Electronics,5,30.0,149.98,USA
2529,99,2024-12-23,Toys,1,94.43,94.43,USA
2560,101,2024-12-23,Sports,3,27.0,81.01,UK
2514,98,2024-12-23,Clothing,2,69.52,139.03,UK
2512,98,2024-12-23,Beauty,4,43.69,174.75,USA
1018,31,2024-12-23,Toys,2,49.3,98.61,UK
2506,98,2024-12-23,Beauty,2,58.95,117.91,USA
652,21,2024-12-23,Beauty,5,11.53,57.66,USA
3770,199,2024-12-23,Clothing,1,50.93,50.93,USA
1009,31,2024-12-23,Home & Garden,3,15.65,46.96,UK
2494,97,2024-12-23,Automotive,4,29.49,117.96,UK
2492,97,2024-12-23,Health,5,19.54,97.71,Canada
1060,32,2024-12-23,Books,4,37.54,150.17,USA
747,24,2024-12-23,Automotive,1,283.14,283.14,UK
1088,33,2024-12-23,Toys,2,22.78,45.56,Canada
2966,121,2024-12-23,Books,2,57.28,114.56,UK
526,18,2024-12-23,Clothing,3,89.02,267.05,Germany
775,25,2024-12-23,Sports,5,14.05,70.25,Canada
438,16,2024-12-23,Toys,2,160.37,320.75,USA
1320,40,2024-12-23,Books,1,59.05,59.05,USA
414,14,2024-12-23,Home & Garden,4,66.31,265.24,UK
1350,40,2024-12-23,Automotive,2,24.31,48.62,UK
3724,196,2024-12-23,Automotive,1,22.22,22.22,UK
2022,71,2024-12-23,Books,5,19.1,95.51,USA
169,6,2024-12-23,Home & Garden,3,28.08,84.23,Germany
2783,111,2024-12-23,Clothing,2,55.71,111.42,UK
2813,113,2024-12-23,Home & Garden,4,20.16,80.65,Germany
2016,71,2024-12-23,Health,2,92.07,184.14,USA
858,27,2024-12-23,Automotive,3,104.89,314.66,UK
1381,41,2024-12-23,Sports,2,132.31,264.62,USA
3421,163,2024-12-23,Clothing,5,21.29,106.46,France
3430,164,2024-12-23,Health,2,30.04,60.08,Germany
1393,42,2024-12-23,Electronics,3,13.12,39.35,USA
397,13,2024-12-23,Health,1,47.46,47.46,UK
2111,77,2024-12-23,Food & Beverage,5,37.13,185.65,USA
1281,38,2024-12-23,Clothing,4,6.11,24.45,Canada
1025,32,2024-12-23,Health,5,15.31,76.56,USA
2139,79,2024-12-23,Automotive,3,45.59,136.77,UK
2265,85,2024-12-23,Home & Garden,5,5.22,26.08,USA
51,2,2024-12-23,Books,1,75.12,75.12,UK
3962,216,2024-12-23,Toys,4,37.33,149.3,USA
2703,107,2024-12-23,Books,2,55.54,111.08,USA
831,27,2024-12-23,Health,1,221.87,221.87,USA
1254,37,2024-12-23,Toys,2,101.7,203.39,Germany
483,17,2024-12-23,Food & Beverage,3,57.59,172.77,USA
515,17,2024-12-23,Clothing,3,92.21,276.64,Canada
456,16,2024-12-23,Health,4,34.4,137.58,UK
2230,83,2024-12-23,Electronics,2,62.03,124.05,USA
2224,83,2024-12-23,Beauty,2,85.19,170.39,UK
783,25,2024-12-24,Electronics,5,48.0,240.01,UK
857,27,2024-12-24,Automotive,5,45.62,228.12,France
153,5,2024-12-24,Home & Garden,2,77.63,155.25,USA
937,29,2024-12-24,Health,5,38.31,191.54,Germany
1579,47,2024-12-24,Health,3,66.09,198.26,Germany
796,25,2024-12-24,Books,1,323.33,323.33,France
14,1,2024-12-24,Clothing,5,56.92,284.62,UK
863,27,2024-12-24,Beauty,4,34.15,136.61,USA
754,24,2024-12-24,Clothing,3,43.73,131.19,USA
839,27,2024-12-24,Automotive,1,40.85,40.85,UK
161,5,2024-12-24,Sports,2,84.67,169.34,USA
833,27,2024-12-24,Beauty,2,120.47,240.94,UK
894,28,2024-12-24,Clothing,4,78.55,314.22,USA
898,28,2024-12-24,Home & Garden,5,40.21,201.07,USA
724,23,2024-12-24,Food & Beverage,3,32.83,98.48,Germany
777,25,2024-12-24,Sports,4,72.6,290.4,UK
622,20,2024-12-24,Books,2,96.9,193.79,USA
1029,32,2024-12-24,Home & Garden,4,32.06,128.25,UK
1220,36,2024-12-24,Toys,1,281.37,281.37,Canada
1233,37,2024-12-24,Health,5,50.76,253.8,UK
1459,44,2024-12-24,Home & Garden,1,45.7,45.7,UK
1255,37,2024-12-24,Food & Beverage,3,75.74,227.22,UK
231,8,2024-12-24,Clothing,5,39.49,197.47,UK
1293,39,2024-12-24,Home & Garden,2,161.46,322.91,USA
349,11,2024-12-24,Books,1,269.26,269.26,UK
230,8,2024-12-24,Books,1,156.99,156.99,Canada
431,15,2024-12-24,Electronics,5,9.31,46.57,Canada
408,14,2024-12-24,Books,1,169.85,169.85,USA
1409,43,2024-12-24,Sports,5,18.83,94.17,UK
1407,42,2024-12-24,Home & Garden,2,109.03,218.06,USA
1365,41,2024-12-24,Electronics,3,21.98,65.94,USA
1392,42,2024-12-24,Sports,5,35.51,177.57,France
436,16,2024-12-24,Health,1,261.02,261.02,USA
54,2,2024-12-24,Clothing,5,43.55,217.76,UK
1202,36,2024-12-24,Home & Garden,2,155.48,310.96,Germany
533,18,2024-12-24,Health,1,102.51,102.51,UK
663,21,2024-12-24,Electronics,1,219.27,219.27,Germany
1547,46,2024-12-24,Beauty,4,38.76,155.04,Canada
296,10,2024-12-24,Health,1,69.9,69.9,USA
21,1,2024-12-24,Home & Garden,1,106.08,106.08,USA
297,10,2024-12-24,Clothing,4,65.39,261.56,USA
1071,33,2024-12-24,Toys,5,13.95,69.74,UK
1514,45,2024-12-24,Electronics,1,133.7,133.7,UK
1094,33,2024-12-24,Health,5,44.01,220.06,USA
383,13,2024-12-24,Books,3,74.06,222.19,UK
1141,35,2024-12-24,Automotive,1,107.56,107.56,Germany
559,19,2024-12-24,Toys,5,58.07,290.37,Canada
557,19,2024-12-24,Sports,5,60.88,304.38,UK
1171,35,2024-12-24,Electronics,1,84.88,84.88,USA
536,18,2024-12-24,Beauty,1,294.88,294.88,France
1490,44,2024-12-24,Sports,4,43.89,175.57,USA
701,22,2024-12-24,Beauty,5,18.17,90.85,USA
849,27,2024-12-24,Food & Beverage,5,16.99,84.95,USA
4040,224,2024-12-24,Health,4,6.68,26.73,UK
3050,126,2024-12-24,Health,4,35.97,143.88,USA
1822,59,2024-12-24,Health,2,11.06,22.12,USA
3822,204,2024-12-24,Automotive,1,32.85,32.85,USA
3386,159,2024-12-24,Beauty,2,65.71,131.41,Germany
1811,59,2024-12-24,Sports,5,23.11,115.53,UK
1801,58,2024-12-24,Sports,5,34.13,170.65,USA
2884,117,2024-12-24,Sports,4,27.62,110.46,France
2385,91,2024-12-24,Toys,4,21.55,86.2,UK
1827,60,2024-12-24,Health,3,47.25,141.75,UK
3901,211,2024-12-24,Home & Garden,4,9.54,38.16,UK
2883,117,2024-12-24,Sports,5,33.0,165.02,UK
2428,93,2024-12-24,Home & Garden,4,43.72,174.89,UK
3236,144,2024-12-24,Health,1,129.84,129.84,USA
3394,160,2024-12-24,Books,3,26.82,80.45,Germany
2756,110,2024-12-24,Food & Beverage,3,55.93,167.8,Germany
3662,190,2024-12-24,Health,5,22.82,114.11,USA
3833,204,2024-12-24,Health,2,34.69,69.38,UK
2058,73,2024-12-24,Automotive,5,28.72,143.62,USA
2389,91,2024-12-24,Beauty,4,36.63,146.5,Canada
3813,203,2024-12-24,Automotive,3,38.7,116.11,USA
2691,107,2024-12-24,Toys,2,63.08,126.16,UK
2802,112,2024-12-24,Electronics,1,130.87,130.87,France
1972,68,2024-12-24,Food & Beverage,3,54.28,162.84,Canada
2668,105,2024-12-24,Toys,4,18.62,74.47,Germany
2422,93,2024-12-24,Toys,5,32.39,161.94,UK
3582,182,2024-12-24,Sports,4,39.98,159.92,Canada
2796,112,2024-12-24,Food & Beverage,1,166.96,166.96,USA
2987,122,2024-12-24,Electronics,5,9.7,48.51,UK
2008,70,2024-12-24,Health,3,40.91,122.72,USA
1885,63,2024-12-24,Toys,1,159.77,159.77,USA
2893,117,2024-12-24,Toys,4,6.76,27.05,USA
3957,215,2024-12-24,Beauty,1,42.0,42.0,USA
2890,117,2024-12-24,Food & Beverage,1,103.99,103.99,Germany
3734,197,2024-12-24,Health,4,23.44,93.78,Germany
1853,61,2024-12-24,Food & Beverage,1,52.34,52.34,Canada
2408,92,2024-12-24,Books,4,46.61,186.43,Germany
2033,72,2024-12-24,Books,5,19.99,99.94,UK
3371,157,2024-12-24,Automotive,5,5.53,27.64,Canada
2865,116,2024-12-24,Books,3,54.79,164.37,UK
2353,89,2024-12-24,Health,2,64.58,129.15,Germany
3715,195,2024-12-24,Health,5,4.96,24.79,Canada
3448,166,2024-12-24,Electronics,5,7.6,37.99,USA
3034,125,2024-12-24,Electronics,5,14.03,70.13,UK
2572,101,2024-12-24,Electronics,2,86.91,173.83,UK
2340,89,2024-12-24,Toys,5,16.09,80.47,Canada
2589,102,2024-12-24,Clothing,3,24.3,72.91,USA
2548,100,2024-12-24,Food & Beverage,3,11.41,34.24,USA
3568,180,2024-12-24,Books,2,34.81,69.61,UK
3878,209,2024-12-24,Electronics,5,13.77,68.84,USA
3131,134,2024-12-24,Clothing,4,19.52,78.07,Canada
1671,50,2024-12-24,Books,3,16.39,49.17,UK
3661,190,2024-12-24,Health,4,33.22,132.88,USA
2872,116,2024-12-24,Beauty,1,43.29,43.29,UK
4004,221,2024-12-24,Electronics,5,4.68,23.42,Germany
3422,163,2024-12-24,Toys,5,25.35,126.77,France
3141,135,2024-12-24,Toys,2,77.89,155.78,USA
2319,88,2024-12-24,Beauty,5,26.83,134.13,France
2324,88,2024-12-24,Electronics,1,110.38,110.38,USA
3839,205,2024-12-24,Food & Beverage,4,36.01,144.03,USA
3161,137,2024-12-24,Health,1,47.45,47.45,USA
2607,103,2024-12-24,Sports,3,62.27,186.81,Germany
213,7,2024-12-25,Sports,3,83.53,250.58,USA
555,19,2024-12-25,Toys,5,40.02,200.1,UK
1964,68,2024-12-25,Electronics,2,32.43,64.86,UK
1356,40,2024-12-25,Health,3,78.67,236.02,UK
1975,69,2024-12-25,Health,4,11.02,44.08,Canada
105,3,2024-12-25,Automotive,3,50.97,152.92,USA
2415,92,2024-12-25,Food & Beverage,2,48.47,96.94,UK
2015,71,2024-12-25,Electronics,3,60.46,181.37,UK
2239,84,2024-12-25,Electronics,5,26.18,130.9,Germany
2006,70,2024-12-25,Clothing,4,24.08,96.31,USA
1186,36,2024-12-25,Books,1,131.85,131.85,USA
2232,83,2024-12-25,Sports,1,32.69,32.69,Canada
2292,87,2024-12-25,Sports,1,77.23,77.23,USA
1997,69,2024-12-25,Electronics,5,8.07,40.36,UK
1371,41,2024-12-25,Books,2,44.95,89.9,UK
325,11,2024-12-25,Home & Garden,2,53.37,106.74,Germany
1388,42,2024-12-25,Home & Garden,3,31.21,93.64,Germany
2231,83,2024-12-25,Home & Garden,5,36.85,184.25,UK
343,11,2024-12-25,Clothing,4,40.62,162.49,UK
1283,38,2024-12-25,Books,1,147.1,147.1,Germany
1338,40,2024-12-25,Beauty,4,65.15,260.6,USA
2920,119,2024-12-25,Clothing,3,36.47,109.41,UK
1280,38,2024-12-25,Automotive,2,99.33,198.66,Germany
208,7,2024-12-25,Electronics,1,226.46,226.46,USA
3836,205,2024-12-25,Food & Beverage,4,13.18,52.74,France
2103,76,2024-12-25,Home & Garden,5,24.77,123.87,UK
1301,39,2024-12-25,Beauty,2,116.04,232.09,UK
221,7,2024-12-25,Beauty,3,29.44,88.31,UK
1306,39,2024-12-25,Books,3,81.38,244.15,UK
2339,89,2024-12-25,Beauty,5,34.19,170.93,USA
3844,205,2024-12-25,Beauty,4,25.64,102.56,Canada
147,5,2024-12-25,Toys,3,78.44,235.31,UK
1315,39,2024-12-25,Health,5,7.29,36.47,UK
3022,124,2024-12-25,Home & Garden,1,94.46,94.46,USA
2734,109,2024-12-25,Electronics,4,41.45,165.81,UK
2770,111,2024-12-25,Toys,2,19.6,39.19,USA
3902,211,2024-12-25,Food & Beverage,2,27.56,55.13,USA
2728,109,2024-12-25,Toys,5,9.08,45.39,Germany
932,29,2024-12-25,Food & Beverage,4,22.27,89.07,Germany
277,9,2024-12-25,Automotive,1,296.25,296.25,USA
1325,40,2024-12-25,Beauty,5,55.62,278.11,Germany
330,11,2024-12-25,Health,1,71.24,71.24,USA
3560,179,2024-12-25,Toys,4,16.35,65.41,Canada
1244,37,2024-12-25,Food & Beverage,5,47.92,239.59,Germany
1130,34,2024-12-25,Beauty,1,120.53,120.53,France
2405,92,2024-12-25,Food & Beverage,1,56.14,56.14,UK
195,7,2024-12-25,Clothing,3,42.9,128.71,UK
3105,132,2024-12-25,Books,2,76.68,153.35,Germany
3271,147,2024-12-25,Sports,2,37.93,75.85,USA
3622,186,2024-12-25,Automotive,1,111.45,111.45,USA
2538,99,2024-12-25,Sports,3,10.57,31.7,UK
1539,46,2024-12-25,Health,2,76.55,153.1,Canada
619,20,2024-12-25,Electronics,1,169.28,169.28,UK
1533,45,2024-12-25,Home & Garden,5,49.93,249.63,USA
3406,162,2024-12-25,Books,1,14.87,14.87,USA
1707,51,2024-12-25,Automotive,2,12.54,25.07,Germany
1734,53,2024-12-25,Health,5,36.84,184.21,USA
1524,45,2024-12-25,Food & Beverage,1,105.75,105.75,USA
415,15,2024-12-25,Sports,4,22.93,91.72,USA
2532,99,2024-12-25,Health,3,42.53,127.6,USA
985,30,2024-12-25,Electronics,3,72.61,217.83,UK
1796,58,2024-12-25,Beauty,5,7.94,39.68,USA
2853,115,2024-12-25,Clothing,5,15.63,78.15,UK
2864,116,2024-12-25,Clothing,5,36.24,181.2,USA
31,1,2024-12-25,Health,5,14.32,71.59,UK
1548,46,2024-12-25,Beauty,1,49.67,49.67,Canada
1701,50,2024-12-25,Books,5,25.03,125.16,UK
381,13,2024-12-25,Toys,4,61.75,247.02,Canada
1005,31,2024-12-25,Beauty,3,97.83,293.5,Canada
380,13,2024-12-25,Home & Garden,2,118.91,237.81,UK
4038,223,2024-12-25,Sports,4,10.1,40.41,UK
3475,169,2024-12-25,Food & Beverage,2,21.6,43.2,UK
4031,223,2024-12-25,Automotive,4,7.58,30.33,Canada
639,21,2024-12-25,Clothing,5,52.1,260.5,Canada
3433,164,2024-12-25,Home & Garden,1,66.37,66.37,UK
1577,47,2024-12-25,Food & Beverage,4,5.46,21.84,UK
1570,47,2024-12-25,Electronics,1,326.84,326.84,UK
4007,221,2024-12-25,Books,3,32.36,97.08,USA
1566,46,2024-12-25,Sports,2,67.24,134.48,USA
1685,50,2024-12-25,Toys,3,70.03,210.09,Germany
1564,46,2024-12-25,Clothing,5,43.31,216.56,USA
3492,171,2024-12-25,Health,1,113.01,113.01,USA
258,9,2024-12-25,Food & Beverage,3,98.49,295.46,Germany
1493,44,2024-12-25,Sports,2,26.58,53.15,France
2873,116,2024-12-25,Toys,3,14.95,44.84,USA
42,1,2024-12-25,Electronics,2,37.32,74.63,Canada
3642,188,2024-12-25,Beauty,3,46.26,138.77,USA
1861,62,2024-12-25,Beauty,3,44.15,132.45,USA
1864,62,2024-12-25,Automotive,2,77.46,154.93,UK
1874,62,2024-12-25,Sports,3,50.32,150.96,Germany
1074,33,2024-12-25,Clothing,3,64.47,193.42,Canada
752,24,2024-12-25,Toys,4,20.61,82.44,USA
3643,188,2024-12-25,Sports,3,31.67,95.0,USA
79,2,2024-12-25,Sports,2,64.25,128.51,UK
3733,197,2024-12-25,Automotive,3,43.02,129.07,France
1412,43,2024-12-25,Electronics,1,178.98,178.98,UK
2430,93,2024-12-25,Books,3,39.43,118.3,USA
462,16,2024-12-25,Beauty,4,5.25,21.01,USA
738,24,2024-12-25,Beauty,4,18.48,73.93,USA
1937,67,2024-12-25,Health,2,96.61,193.21,USA
1923,66,2024-12-25,Automotive,2,98.18,196.35,Germany
3679,191,2024-12-25,Sports,4,36.62,146.47,USA
2835,114,2024-12-25,Toys,5,4.69,23.44,UK
1484,44,2024-12-25,Electronics,3,18.17,54.51,USA
597,20,2024-12-25,Electronics,4,14.78,59.11,UK
3372,157,2024-12-25,Automotive,3,29.53,88.6,Germany
3378,158,2024-12-25,Books,3,38.61,115.82,UK
3527,175,2024-12-25,Toys,2,74.35,148.71,Canada
1144,35,2024-12-26,Food & Beverage,3,41.9,125.7,USA
1110,34,2024-12-26,Home & Garden,2,10.81,21.61,USA
3021,124,2024-12-26,Beauty,5,39.17,195.85,UK
2436,93,2024-12-26,Sports,1,35.92,35.92,USA
1011,31,2024-12-26,Home & Garden,4,45.99,183.94,USA
3766,199,2024-12-26,Home & Garden,4,35.97,143.87,UK
2581,101,2024-12-26,Home & Garden,2,96.58,193.16,USA
3060,127,2024-12-26,Sports,4,34.48,137.92,USA
197,7,2024-12-26,Electronics,1,30.62,30.62,Canada
3162,137,2024-12-26,Sports,1,106.39,106.39,USA
2995,123,2024-12-26,Food & Beverage,5,9.42,47.12,USA
923,29,2024-12-26,Clothing,2,112.49,224.97,USA
3754,198,2024-12-26,Beauty,4,36.6,146.4,USA
1213,36,2024-12-26,Beauty,4,70.52,282.08,Germany
2663,105,2024-12-26,Sports,1,61.57,61.57,USA
3803,202,2024-12-26,Beauty,3,17.0,50.99,USA
2462,95,2024-12-26,Home & Garden,3,36.86,110.58,UK
2638,104,2024-12-26,Automotive,1,135.84,135.84,Canada
282,9,2024-12-26,Toys,2,54.39,108.78,UK
628,21,2024-12-26,Health,5,19.47,97.34,Germany
2641,104,2024-12-26,Electronics,5,37.91,189.56,UK
1121,34,2024-12-26,Clothing,4,32.4,129.6,USA
664,21,2024-12-26,Health,1,111.02,111.02,UK
2495,97,2024-12-26,Books,3,66.19,198.58,USA
176,6,2024-12-26,Toys,3,104.83,314.48,USA
160,5,2024-12-26,Health,2,114.75,229.51,UK
159,5,2024-12-26,Books,1,144.66,144.66,UK
648,21,2024-12-26,Beauty,4,46.59,186.36,USA
154,5,2024-12-26,Clothing,3,100.63,301.89,USA
2391,91,2024-12-26,Beauty,3,24.89,74.67,USA
938,29,2024-12-26,Home & Garden,2,60.95,121.9,USA
2882,117,2024-12-26,Electronics,5,37.89,189.43,USA
2707,108,2024-12-26,Toys,1,169.64,169.64,UK
40,1,2024-12-26,Home & Garden,4,59.51,238.02,USA
3393,160,2024-12-26,Beauty,1,128.53,128.53,USA
1614,48,2024-12-26,Toys,5,9.6,47.99,UK
811,26,2024-12-26,Electronics,5,50.89,254.45,Canada
3674,191,2024-12-26,Automotive,5,31.76,158.8,UK
1887,64,2024-12-26,Automotive,1,29.73,29.73,UK
3930,213,2024-12-26,Sports,3,35.02,105.06,France
39,1,2024-12-26,Electronics,1,144.96,144.96,USA
3540,176,2024-12-26,Sports,1,76.64,76.64,UK
3302,150,2024-12-26,Sports,2,62.56,125.13,USA
852,27,2024-12-26,Food & Beverage,2,145.46,290.93,Canada
3926,213,2024-12-26,Health,2,22.9,45.8,USA
133,5,2024-12-26,Toys,2,80.64,161.29,Germany
3554,178,2024-12-26,Electronics,2,46.49,92.97,UK
2795,112,2024-12-26,Toys,4,48.45,193.79,USA
3253,145,2024-12-26,Food & Beverage,5,27.92,139.59,Canada
2895,117,2024-12-26,Toys,1,34.81,34.81,USA
362,12,2024-12-26,Sports,3,84.67,254.02,USA
3672,191,2024-12-26,Health,4,6.54,26.16,USA
1517,45,2024-12-26,Health,5,42.73,213.67,UK
3447,165,2024-12-26,Books,5,14.01,70.06,Germany
1605,47,2024-12-26,Electronics,3,75.12,225.37,Germany
4037,223,2024-12-26,Automotive,1,156.67,156.67,UK
1648,49,2024-12-26,Health,3,40.82,122.46,UK
3659,190,2024-12-26,Health,4,23.37,93.49,UK
1590,47,2024-12-26,Beauty,3,49.11,147.33,UK
1588,47,2024-12-26,Clothing,1,230.82,230.82,USA
399,14,2024-12-26,Beauty,4,77.02,308.08,Germany
1675,50,2024-12-26,Health,4,55.34,221.36,UK
4021,222,2024-12-26,Food & Beverage,5,23.1,115.52,USA
1568,46,2024-12-26,Toys,2,88.28,176.57,UK
402,14,2024-12-26,Toys,4,16.07,64.27,Canada
1544,46,2024-12-26,Sports,1,196.14,196.14,France
1720,52,2024-12-26,Sports,4,19.15,76.6,Canada
1540,46,2024-12-26,Books,3,109.9,329.69,USA
3420,163,2024-12-26,Sports,4,9.61,38.42,USA
1722,52,2024-12-26,Automotive,5,31.22,156.12,UK
2019,71,2024-12-26,Clothing,4,9.3,37.2,USA
2028,72,2024-12-26,Sports,4,5.02,20.07,Germany
506,17,2024-12-26,Toys,3,89.52,268.56,USA
1347,40,2024-12-26,Food & Beverage,1,282.84,282.84,UK
2104,76,2024-12-26,Food & Beverage,2,21.45,42.89,UK
1348,40,2024-12-26,Home & Garden,5,10.38,51.92,Canada
2747,110,2024-12-26,Food & Beverage,1,138.12,138.12,Germany
715,23,2024-12-26,Books,5,25.03,125.16,Germany
2940,120,2024-12-26,Automotive,4,16.94,67.74,Germany
1274,38,2024-12-26,Home & Garden,1,318.34,318.34,France
523,18,2024-12-26,Electronics,3,96.04,288.13,UK
123,4,2024-12-26,Sports,5,47.35,236.74,France
2093,75,2024-12-26,Automotive,5,8.55,42.75,USA
1269,38,2024-12-26,Home & Garden,4,40.8,163.21,UK
904,28,2024-12-26,Automotive,2,116.87,233.74,USA
906,28,2024-12-26,Toys,4,75.69,302.76,UK
703,22,2024-12-26,Books,1,249.27,249.27,Canada
2207,82,2024-12-26,Books,5,36.16,180.79,Canada
547,19,2024-12-26,Health,2,21.11,42.23,USA
3570,181,2024-12-26,Sports,5,16.07,80.36,USA
551,19,2024-12-26,Electronics,3,95.88,287.63,Canada
131,5,2024-12-26,Clothing,2,106.7,213.41,UK
3200,141,2024-12-26,Clothing,3,47.16,141.49,Germany
3890,210,2024-12-26,Books,2,43.29,86.58,USA
888,28,2024-12-26,Beauty,4,58.15,232.6,Canada
3238,144,2024-12-26,Sports,5,26.4,132.01,USA
1336,40,2024-12-26,Books,3,108.56,325.69,UK
1322,40,2024-12-26,Beauty,2,120.86,241.72,Germany
1303,39,2024-12-26,Clothing,3,94.8,284.39,Germany
720,23,2024-12-26,Electronics,3,63.74,191.21,UK
109,3,2024-12-26,Automotive,4,39.18,156.72,France
2045,72,2024-12-26,Clothing,4,35.49,141.97,USA
237,8,2024-12-27,Electronics,5,9.74,48.7,Canada
215,7,2024-12-27,Automotive,2,63.55,127.1,USA
